year,month,model,run,experiment,NSW,VIC,QLD,SA,WA,TAS,NT,AUS
1921,1,ACCESS-CM2,r7i1p1f1,historical,-2.19,-1.09,-1.64,-1.06,-1.0,-0.17,-1.54,-1.37
1921,2,ACCESS-CM2,r7i1p1f1,historical,-1.36,-0.13,-1.07,-0.39,-0.8,0.22,-0.64,-0.81
1921,3,ACCESS-CM2,r7i1p1f1,historical,-1.17,-0.16,-0.43,-0.37,-1.38,0.31,-0.59,-0.82
1921,4,ACCESS-CM2,r7i1p1f1,historical,-1.06,-0.03,-0.71,0.09,-1.08,-0.1,-0.64,-0.73
1921,5,ACCESS-CM2,r7i1p1f1,historical,-0.72,0.35,-0.22,0.63,-0.52,0.32,-0.27,-0.25
1921,6,ACCESS-CM2,r7i1p1f1,historical,-0.6,0.35,0.08,0.55,-0.53,0.26,-0.35,-0.19
1921,7,ACCESS-CM2,r7i1p1f1,historical,0.06,0.48,0.28,0.99,-0.32,-0.01,-0.17,0.07
1921,8,ACCESS-CM2,r7i1p1f1,historical,0.6,1.04,0.53,1.28,-0.05,0.27,-0.0,0.36
1921,9,ACCESS-CM2,r7i1p1f1,historical,0.74,1.37,0.53,1.29,-0.06,0.74,-0.02,0.38
1921,10,ACCESS-CM2,r7i1p1f1,historical,0.79,1.39,0.54,1.31,0.02,0.78,0.03,0.43
1921,11,ACCESS-CM2,r7i1p1f1,historical,1.2,1.46,0.75,1.66,0.26,0.63,0.28,0.69
1921,12,ACCESS-CM2,r7i1p1f1,historical,1.25,1.12,0.79,1.61,0.23,0.66,0.38,0.69
1921,1,ACCESS-CM2,r8i1p1f1,historical,0.88,1.71,0.29,0.21,0.4,1.7,0.58,0.48
1921,2,ACCESS-CM2,r8i1p1f1,historical,0.9,1.2,0.49,-0.22,0.44,1.3,0.19,0.4
1921,3,ACCESS-CM2,r8i1p1f1,historical,1.28,1.3,0.91,0.34,0.42,1.33,0.97,0.74
1921,4,ACCESS-CM2,r8i1p1f1,historical,1.55,1.32,1.06,0.5,0.38,0.83,1.1,0.83
1921,5,ACCESS-CM2,r8i1p1f1,historical,1.66,1.46,1.15,0.68,0.34,0.89,1.18,0.89
1921,6,ACCESS-CM2,r8i1p1f1,historical,1.62,1.23,1.15,0.7,0.25,0.61,1.15,0.84
1921,7,ACCESS-CM2,r8i1p1f1,historical,1.67,1.17,1.26,0.8,0.14,0.55,1.21,0.86
1921,8,ACCESS-CM2,r8i1p1f1,historical,1.72,1.09,1.3,0.81,0.23,0.45,1.22,0.9
1921,9,ACCESS-CM2,r8i1p1f1,historical,1.74,1.14,1.29,0.76,0.21,0.8,1.2,0.89
1921,10,ACCESS-CM2,r8i1p1f1,historical,1.72,1.02,1.24,0.59,0.14,0.66,1.14,0.82
1921,11,ACCESS-CM2,r8i1p1f1,historical,1.68,0.97,1.19,0.51,0.13,0.54,1.09,0.78
1921,12,ACCESS-CM2,r8i1p1f1,historical,1.57,0.76,1.13,0.37,-0.25,0.45,0.97,0.58
1921,1,ACCESS-CM2,r9i1p1f1,historical,-0.92,-1.4,-0.37,-1.53,-0.52,-1.48,-0.15,-0.63
1921,2,ACCESS-CM2,r9i1p1f1,historical,-0.8,-1.86,-0.39,-1.48,-0.17,-1.82,-0.84,-0.64
1921,3,ACCESS-CM2,r9i1p1f1,historical,-0.37,-1.29,-0.25,-1.05,0.3,-2.0,-0.47,-0.27
1921,4,ACCESS-CM2,r9i1p1f1,historical,-0.28,-0.85,0.08,-0.72,-0.0,-1.76,-0.5,-0.23
1921,5,ACCESS-CM2,r9i1p1f1,historical,0.24,-0.59,0.35,-0.25,0.07,-1.87,-0.39,-0.01
1921,6,ACCESS-CM2,r9i1p1f1,historical,0.4,-0.35,0.47,0.24,0.26,-1.59,-0.16,0.21
1921,7,ACCESS-CM2,r9i1p1f1,historical,0.41,-0.23,0.45,0.32,0.21,-1.24,-0.1,0.22
1921,8,ACCESS-CM2,r9i1p1f1,historical,0.39,-0.23,0.54,0.3,0.23,-1.27,0.02,0.26
1921,9,ACCESS-CM2,r9i1p1f1,historical,0.58,0.24,0.6,0.86,0.44,-1.35,0.15,0.47
1921,10,ACCESS-CM2,r9i1p1f1,historical,0.76,0.61,0.71,1.08,0.55,-0.99,0.27,0.61
1921,11,ACCESS-CM2,r9i1p1f1,historical,0.77,0.85,0.79,1.12,0.53,-0.61,0.3,0.65
1921,12,ACCESS-CM2,r9i1p1f1,historical,0.59,0.98,0.78,1.2,0.65,-0.03,0.48,0.72
1922,1,ACCESS-CM2,r10i1p1f1,historical,-1.32,-0.73,-1.12,0.12,1.08,1.31,0.23,0.01
1922,2,ACCESS-CM2,r10i1p1f1,historical,-1.36,-0.8,-0.72,-0.93,0.65,1.35,-0.22,-0.26
1922,3,ACCESS-CM2,r10i1p1f1,historical,-0.93,-0.54,-0.4,-0.69,0.44,1.41,0.22,-0.1
1922,4,ACCESS-CM2,r10i1p1f1,historical,-0.87,-0.57,-0.26,-0.71,0.3,1.19,0.26,-0.11
1922,5,ACCESS-CM2,r10i1p1f1,historical,-0.66,-0.06,-0.27,-0.57,-0.02,1.66,0.19,-0.16
1922,6,ACCESS-CM2,r10i1p1f1,historical,-0.58,-0.15,-0.24,-0.74,-0.17,1.32,0.19,-0.22
1922,7,ACCESS-CM2,r10i1p1f1,historical,-0.48,-0.03,-0.22,-0.63,-0.18,1.14,0.21,-0.19
1922,8,ACCESS-CM2,r10i1p1f1,historical,-0.54,-0.29,-0.29,-0.78,-0.3,1.2,0.15,-0.29
1922,9,ACCESS-CM2,r10i1p1f1,historical,-0.53,-0.28,-0.35,-0.76,-0.3,1.15,0.17,-0.3
1922,10,ACCESS-CM2,r10i1p1f1,historical,-0.62,-0.57,-0.37,-0.87,-0.39,0.47,0.08,-0.39
1922,11,ACCESS-CM2,r10i1p1f1,historical,-0.58,-0.43,-0.42,-1.11,-0.34,0.35,-0.21,-0.45
1922,12,ACCESS-CM2,r10i1p1f1,historical,-0.6,-0.48,-0.67,-1.38,-0.82,0.09,-0.77,-0.81
1922,1,ACCESS-CM2,r1i1p1f1,historical,-0.18,0.27,-0.85,0.7,0.21,0.15,-0.55,-0.14
1922,2,ACCESS-CM2,r1i1p1f1,historical,0.42,0.71,-0.31,0.88,0.2,0.26,0.04,0.18
1922,3,ACCESS-CM2,r1i1p1f1,historical,0.14,0.41,-0.32,0.42,0.15,-0.07,0.76,0.19
1922,4,ACCESS-CM2,r1i1p1f1,historical,0.2,0.7,-0.44,0.27,0.07,0.34,0.76,0.14
1922,5,ACCESS-CM2,r1i1p1f1,historical,0.04,0.74,-0.68,-0.02,-0.16,0.33,0.39,-0.11
1922,6,ACCESS-CM2,r1i1p1f1,historical,-0.08,0.93,-0.88,-0.21,-0.14,0.57,0.24,-0.2
1922,7,ACCESS-CM2,r1i1p1f1,historical,-0.08,0.55,-0.88,-0.43,-0.3,0.39,0.18,-0.31
1922,8,ACCESS-CM2,r1i1p1f1,historical,-0.11,0.51,-0.95,-0.51,-0.33,-0.05,0.15,-0.36
1922,9,ACCESS-CM2,r1i1p1f1,historical,0.1,0.74,-0.9,-0.29,-0.31,0.25,0.23,-0.27
1922,10,ACCESS-CM2,r1i1p1f1,historical,0.15,0.87,-0.89,-0.34,-0.37,0.24,0.23,-0.28
1922,11,ACCESS-CM2,r1i1p1f1,historical,-0.13,0.41,-1.3,-0.6,-0.46,0.07,0.09,-0.51
1922,12,ACCESS-CM2,r1i1p1f1,historical,0.07,0.25,-0.95,-0.69,-0.58,-0.3,0.26,-0.43
1922,1,ACCESS-CM2,r2i1p1f1,historical,-0.14,-0.6,-0.06,0.17,0.28,-1.24,0.55,0.15
1922,2,ACCESS-CM2,r2i1p1f1,historical,0.01,-0.72,0.0,-0.02,-0.32,-1.89,0.32,-0.09
1922,3,ACCESS-CM2,r2i1p1f1,historical,0.08,-1.43,0.14,-0.76,-0.23,-1.91,-0.55,-0.29
1922,4,ACCESS-CM2,r2i1p1f1,historical,-0.07,-1.19,-0.18,-0.75,-0.25,-1.3,-0.57,-0.37
1922,5,ACCESS-CM2,r2i1p1f1,historical,-0.3,-1.14,-0.21,-0.72,-0.04,-1.02,-0.42,-0.3
1922,6,ACCESS-CM2,r2i1p1f1,historical,-0.25,-0.87,-0.24,-0.59,0.1,-0.87,-0.38,-0.22
1922,7,ACCESS-CM2,r2i1p1f1,historical,-0.2,-0.77,-0.09,-0.56,0.1,-0.54,-0.35,-0.17
1922,8,ACCESS-CM2,r2i1p1f1,historical,-0.01,-0.58,0.25,-0.53,0.17,-0.14,-0.04,0.02
1922,9,ACCESS-CM2,r2i1p1f1,historical,0.28,-0.44,0.25,-0.07,0.39,-0.04,-0.01,0.19
1922,10,ACCESS-CM2,r2i1p1f1,historical,0.41,0.01,0.28,0.02,0.38,0.29,-0.06,0.23
1922,11,ACCESS-CM2,r2i1p1f1,historical,0.86,0.44,0.69,0.38,0.64,0.67,0.18,0.56
1922,12,ACCESS-CM2,r2i1p1f1,historical,0.64,0.31,0.58,0.3,0.56,0.83,0.03,0.44
1922,1,ACCESS-CM2,r3i1p1f1,historical,0.82,0.78,1.04,1.21,0.91,-0.4,1.78,1.11
1922,2,ACCESS-CM2,r3i1p1f1,historical,1.15,0.97,0.76,1.12,0.64,-0.16,1.85,1.0
1922,3,ACCESS-CM2,r3i1p1f1,historical,0.74,1.03,0.59,1.36,0.23,-0.07,2.07,0.85
1922,4,ACCESS-CM2,r3i1p1f1,historical,0.58,0.88,0.53,0.93,-0.28,0.22,1.33,0.47
1922,5,ACCESS-CM2,r3i1p1f1,historical,0.41,0.87,0.02,0.87,-0.31,0.25,1.15,0.29
1922,6,ACCESS-CM2,r3i1p1f1,historical,0.41,0.82,-0.03,0.79,-0.36,0.58,1.11,0.24
1922,7,ACCESS-CM2,r3i1p1f1,historical,0.1,0.83,-0.17,0.6,-0.46,0.81,0.95,0.09
1922,8,ACCESS-CM2,r3i1p1f1,historical,-0.16,0.59,-0.36,0.39,-0.57,0.67,0.88,-0.06
1922,9,ACCESS-CM2,r3i1p1f1,historical,-0.17,0.65,-0.39,0.35,-0.64,0.48,0.86,-0.1
1922,10,ACCESS-CM2,r3i1p1f1,historical,0.0,0.56,-0.33,0.42,-0.61,0.74,0.86,-0.05
1922,11,ACCESS-CM2,r3i1p1f1,historical,0.19,0.46,-0.14,0.42,-0.6,0.72,0.85,0.02
1922,12,ACCESS-CM2,r3i1p1f1,historical,-0.01,0.32,-0.31,0.29,-0.68,1.0,0.61,-0.13
1922,1,ACCESS-CM2,r4i1p1f1,historical,0.78,0.9,1.02,1.59,1.03,0.93,1.01,1.06
1922,2,ACCESS-CM2,r4i1p1f1,historical,0.72,0.5,0.93,0.92,0.81,0.37,0.53,0.78
1922,3,ACCESS-CM2,r4i1p1f1,historical,0.98,1.04,0.98,1.21,0.55,0.37,0.4,0.76
1922,4,ACCESS-CM2,r4i1p1f1,historical,0.8,0.86,0.88,0.88,0.19,0.35,0.28,0.53
1922,5,ACCESS-CM2,r4i1p1f1,historical,0.88,0.79,0.97,1.01,0.07,-0.35,0.22,0.52
1922,6,ACCESS-CM2,r4i1p1f1,historical,0.67,0.56,0.75,0.86,-0.2,-0.48,-0.04,0.29
1922,7,ACCESS-CM2,r4i1p1f1,historical,0.51,0.55,0.6,0.86,-0.15,-0.66,-0.15,0.23
1922,8,ACCESS-CM2,r4i1p1f1,historical,0.51,0.55,0.59,0.81,-0.08,-0.22,-0.18,0.25
1922,9,ACCESS-CM2,r4i1p1f1,historical,0.3,0.26,0.45,0.64,-0.17,-0.42,-0.34,0.11
1922,10,ACCESS-CM2,r4i1p1f1,historical,0.1,-0.12,0.37,0.49,-0.28,-0.51,-0.4,-0.01
1922,11,ACCESS-CM2,r4i1p1f1,historical,0.34,0.05,0.46,0.44,-0.23,-1.1,-0.27,0.06
1922,12,ACCESS-CM2,r4i1p1f1,historical,0.4,0.23,0.4,0.55,-0.19,-0.88,-0.36,0.07
1922,1,ACCESS-CM2,r5i1p1f1,historical,-0.94,-1.22,-0.58,-1.36,-0.43,-0.55,-0.45,-0.66
1922,2,ACCESS-CM2,r5i1p1f1,historical,-1.64,-1.27,-1.11,-1.19,-0.11,-0.44,-0.31,-0.71
1922,3,ACCESS-CM2,r5i1p1f1,historical,-1.58,-1.36,-0.86,-1.32,-0.43,-0.44,-0.58,-0.81
1922,4,ACCESS-CM2,r5i1p1f1,historical,-2.34,-2.19,-1.04,-1.58,-0.54,-1.2,-0.58,-1.03
1922,5,ACCESS-CM2,r5i1p1f1,historical,-2.12,-2.5,-0.73,-1.92,-0.81,-1.47,-0.35,-1.05
1922,6,ACCESS-CM2,r5i1p1f1,historical,-1.52,-2.35,-0.73,-1.61,-0.57,-1.43,-0.31,-0.85
1922,7,ACCESS-CM2,r5i1p1f1,historical,-1.38,-2.07,-0.74,-1.46,-0.41,-1.27,-0.33,-0.76
1922,8,ACCESS-CM2,r5i1p1f1,historical,-1.31,-2.11,-0.68,-1.23,-0.28,-1.77,-0.22,-0.66
1922,9,ACCESS-CM2,r5i1p1f1,historical,-0.98,-1.72,-0.55,-0.94,-0.17,-1.53,-0.13,-0.49
1922,10,ACCESS-CM2,r5i1p1f1,historical,-1.01,-1.44,-0.57,-0.81,-0.15,-1.31,-0.17,-0.47
1922,11,ACCESS-CM2,r5i1p1f1,historical,-0.99,-1.49,-0.72,-0.93,-0.31,-1.38,-0.36,-0.6
1922,12,ACCESS-CM2,r5i1p1f1,historical,-0.74,-1.01,-0.35,-0.83,-0.69,-0.79,-0.15,-0.55
1922,1,ACCESS-CM2,r6i1p1f1,historical,-2.0,-0.78,-1.9,-2.47,-0.68,1.34,-1.07,-1.37
1922,2,ACCESS-CM2,r6i1p1f1,historical,-2.13,-0.84,-1.72,-2.02,-0.85,1.48,-1.36,-1.4
1922,3,ACCESS-CM2,r6i1p1f1,historical,-1.97,-0.88,-1.88,-1.92,-0.48,1.58,-1.59,-1.32
1922,4,ACCESS-CM2,r6i1p1f1,historical,-1.85,-0.64,-1.8,-1.32,0.02,1.83,-0.66,-0.88
1922,5,ACCESS-CM2,r6i1p1f1,historical,-2.04,-0.79,-1.46,-1.42,0.02,1.43,-0.65,-0.84
1922,6,ACCESS-CM2,r6i1p1f1,historical,-1.49,-0.87,-1.17,-1.17,0.07,0.86,-0.54,-0.66
1922,7,ACCESS-CM2,r6i1p1f1,historical,-1.25,-0.89,-1.18,-1.06,0.14,0.49,-0.59,-0.61
1922,8,ACCESS-CM2,r6i1p1f1,historical,-1.02,-0.76,-1.0,-0.89,0.2,0.08,-0.53,-0.5
1922,9,ACCESS-CM2,r6i1p1f1,historical,-0.83,-1.13,-0.88,-0.69,0.28,-0.83,-0.48,-0.41
1922,10,ACCESS-CM2,r6i1p1f1,historical,-0.62,-0.92,-0.52,-0.48,0.3,-0.32,-0.4,-0.25
1922,11,ACCESS-CM2,r6i1p1f1,historical,-0.47,-1.05,-0.46,-0.33,0.45,-0.61,-0.34,-0.14
1922,12,ACCESS-CM2,r6i1p1f1,historical,-0.34,-0.76,-0.47,-0.03,0.48,-0.34,-0.2,-0.05
1922,1,ACCESS-CM2,r7i1p1f1,historical,1.26,1.28,0.8,1.55,0.61,0.9,0.5,0.84
1922,2,ACCESS-CM2,r7i1p1f1,historical,0.79,0.44,0.2,1.24,0.79,0.28,-0.24,0.52
1922,3,ACCESS-CM2,r7i1p1f1,historical,0.75,0.55,-0.4,1.35,0.87,0.36,-0.48,0.38
1922,4,ACCESS-CM2,r7i1p1f1,historical,0.7,0.43,-0.35,1.19,0.86,0.39,-0.35,0.38
1922,5,ACCESS-CM2,r7i1p1f1,historical,0.71,0.28,-0.34,1.1,0.63,0.32,-0.62,0.25
1922,6,ACCESS-CM2,r7i1p1f1,historical,0.62,0.57,-0.61,0.93,0.6,0.6,-0.65,0.15
1922,7,ACCESS-CM2,r7i1p1f1,historical,0.06,0.58,-0.84,0.49,0.53,1.19,-0.81,-0.06
1922,8,ACCESS-CM2,r7i1p1f1,historical,-0.52,0.14,-1.2,0.11,0.36,1.26,-1.02,-0.36
1922,9,ACCESS-CM2,r7i1p1f1,historical,-0.65,-0.27,-1.2,0.06,0.42,0.78,-1.01,-0.37
1922,10,ACCESS-CM2,r7i1p1f1,historical,-0.57,-0.08,-1.14,-0.0,0.4,0.61,-0.98,-0.36
1922,11,ACCESS-CM2,r7i1p1f1,historical,-0.98,-0.33,-1.38,-0.6,0.21,0.71,-1.3,-0.65
1922,12,ACCESS-CM2,r7i1p1f1,historical,-1.25,-0.41,-1.55,-0.99,0.24,0.55,-1.48,-0.79
1922,1,ACCESS-CM2,r8i1p1f1,historical,1.0,0.4,0.63,-0.14,-0.64,0.21,0.35,0.09
1922,2,ACCESS-CM2,r8i1p1f1,historical,0.56,0.19,0.29,-0.09,-0.85,-0.23,0.0,-0.17
1922,3,ACCESS-CM2,r8i1p1f1,historical,0.05,-0.19,0.09,-0.25,-0.7,-0.31,-0.58,-0.35
1922,4,ACCESS-CM2,r8i1p1f1,historical,-0.31,-0.07,0.17,0.08,-0.66,-0.18,-0.25,-0.25
1922,5,ACCESS-CM2,r8i1p1f1,historical,-0.4,-0.43,0.26,-0.22,-0.7,-0.02,-0.31,-0.31
1922,6,ACCESS-CM2,r8i1p1f1,historical,-0.34,-0.26,0.28,0.0,-0.47,0.47,-0.22,-0.17
1922,7,ACCESS-CM2,r8i1p1f1,historical,-0.42,-0.42,0.08,-0.05,-0.39,0.72,-0.27,-0.21
1922,8,ACCESS-CM2,r8i1p1f1,historical,-0.33,-0.6,0.46,0.03,-0.43,0.37,-0.13,-0.11
1922,9,ACCESS-CM2,r8i1p1f1,historical,-0.12,-0.64,0.52,0.17,-0.4,-0.38,-0.02,-0.03
1922,10,ACCESS-CM2,r8i1p1f1,historical,0.1,-0.38,0.59,0.53,-0.26,-0.37,0.1,0.13
1922,11,ACCESS-CM2,r8i1p1f1,historical,0.28,-0.57,0.69,0.7,-0.3,-0.81,0.34,0.21
1922,12,ACCESS-CM2,r8i1p1f1,historical,0.09,-0.64,0.7,0.62,-0.34,-0.61,0.47,0.19
1922,1,ACCESS-CM2,r9i1p1f1,historical,1.05,1.34,1.18,1.51,0.67,0.13,0.86,0.98
1922,2,ACCESS-CM2,r9i1p1f1,historical,0.83,1.27,1.34,1.52,0.65,-0.42,1.66,1.12
1922,3,ACCESS-CM2,r9i1p1f1,historical,0.72,1.21,1.18,1.67,0.67,-0.21,1.73,1.11
1922,4,ACCESS-CM2,r9i1p1f1,historical,0.51,0.9,0.93,1.42,0.93,-0.32,1.73,1.08
1922,5,ACCESS-CM2,r9i1p1f1,historical,0.06,0.65,0.61,1.2,1.09,-0.37,1.59,0.95
1922,6,ACCESS-CM2,r9i1p1f1,historical,-0.25,0.52,0.46,0.91,0.91,-0.52,1.51,0.77
1922,7,ACCESS-CM2,r9i1p1f1,historical,-0.24,0.57,0.59,0.96,0.92,-0.47,1.48,0.8
1922,8,ACCESS-CM2,r9i1p1f1,historical,-0.26,0.67,0.48,0.97,0.93,-0.38,1.46,0.78
1922,9,ACCESS-CM2,r9i1p1f1,historical,-0.3,0.57,0.49,0.72,0.85,-0.13,1.45,0.72
1922,10,ACCESS-CM2,r9i1p1f1,historical,-0.72,0.27,0.29,0.33,0.78,0.06,1.42,0.55
1922,11,ACCESS-CM2,r9i1p1f1,historical,-0.97,-0.27,0.05,-0.04,0.77,-0.34,1.44,0.4
1922,12,ACCESS-CM2,r9i1p1f1,historical,-0.7,-0.37,0.27,-0.09,0.73,-0.48,1.4,0.45
1923,1,ACCESS-CM2,r10i1p1f1,historical,-0.1,0.38,-0.71,-0.91,-1.18,0.17,-0.77,-0.8
1923,2,ACCESS-CM2,r10i1p1f1,historical,-0.26,0.08,-1.29,-0.57,-1.07,-0.06,-1.12,-0.94
1923,3,ACCESS-CM2,r10i1p1f1,historical,-0.2,0.01,-0.74,-0.39,-0.5,0.17,-1.19,-0.61
1923,4,ACCESS-CM2,r10i1p1f1,historical,0.1,0.53,-0.58,-0.04,0.01,0.64,-1.23,-0.32
1923,5,ACCESS-CM2,r10i1p1f1,historical,0.29,0.62,-0.3,0.06,0.13,0.68,-1.14,-0.16
1923,6,ACCESS-CM2,r10i1p1f1,historical,0.21,0.68,-0.22,0.23,0.25,0.84,-0.98,-0.06
1923,7,ACCESS-CM2,r10i1p1f1,historical,0.27,0.68,-0.27,0.11,0.2,0.97,-1.08,-0.12
1923,8,ACCESS-CM2,r10i1p1f1,historical,0.34,0.8,-0.22,0.16,0.19,0.66,-0.99,-0.08
1923,9,ACCESS-CM2,r10i1p1f1,historical,0.43,1.06,-0.19,0.15,0.24,0.76,-0.95,-0.03
1923,10,ACCESS-CM2,r10i1p1f1,historical,0.38,1.21,-0.25,0.01,0.18,1.3,-1.0,-0.08
1923,11,ACCESS-CM2,r10i1p1f1,historical,0.59,1.14,0.18,-0.05,0.12,0.99,-0.61,0.07
1923,12,ACCESS-CM2,r10i1p1f1,historical,0.58,1.07,0.35,0.04,0.16,0.92,-0.41,0.16
1923,1,ACCESS-CM2,r1i1p1f1,historical,-0.01,-0.0,-0.93,-0.85,-0.85,-0.8,0.18,-0.57
1923,2,ACCESS-CM2,r1i1p1f1,historical,-0.75,-0.68,-1.48,-1.4,-1.31,-0.95,-0.52,-1.14
1923,3,ACCESS-CM2,r1i1p1f1,historical,-0.64,-0.75,-1.4,-1.32,-1.28,-1.02,-1.62,-1.29
1923,4,ACCESS-CM2,r1i1p1f1,historical,-0.87,-1.12,-1.17,-1.31,-1.33,-1.41,-1.5,-1.27
1923,5,ACCESS-CM2,r1i1p1f1,historical,-0.73,-1.15,-1.18,-1.21,-1.34,-1.35,-1.3,-1.21
1923,6,ACCESS-CM2,r1i1p1f1,historical,-0.41,-1.21,-0.89,-1.15,-1.36,-1.47,-1.26,-1.11
1923,7,ACCESS-CM2,r1i1p1f1,historical,-0.46,-1.01,-0.96,-1.07,-1.24,-1.05,-1.28,-1.07
1923,8,ACCESS-CM2,r1i1p1f1,historical,-0.44,-1.05,-0.94,-1.12,-1.24,-0.6,-1.25,-1.07
1923,9,ACCESS-CM2,r1i1p1f1,historical,-0.24,-0.81,-0.88,-1.47,-1.31,-0.59,-1.32,-1.1
1923,10,ACCESS-CM2,r1i1p1f1,historical,0.04,-0.72,-0.68,-1.31,-1.36,-0.7,-1.3,-1.02
1923,11,ACCESS-CM2,r1i1p1f1,historical,0.1,-0.73,-0.5,-1.48,-1.68,-0.88,-1.07,-1.06
1923,12,ACCESS-CM2,r1i1p1f1,historical,-0.09,-0.47,-0.71,-1.34,-1.47,-0.59,-1.28,-1.07
1923,1,ACCESS-CM2,r2i1p1f1,historical,0.59,0.34,0.61,0.15,0.83,1.01,-0.05,0.5
1923,2,ACCESS-CM2,r2i1p1f1,historical,0.76,0.44,0.98,0.21,1.3,0.91,0.57,0.88
1923,3,ACCESS-CM2,r2i1p1f1,historical,0.72,0.47,0.84,-0.04,1.05,0.63,0.64,0.74
1923,4,ACCESS-CM2,r2i1p1f1,historical,0.92,0.64,1.1,-0.0,0.93,0.39,0.99,0.85
1923,5,ACCESS-CM2,r2i1p1f1,historical,1.13,0.65,1.23,-0.04,0.83,0.1,0.93,0.84
1923,6,ACCESS-CM2,r2i1p1f1,historical,1.19,0.61,1.26,-0.21,0.76,0.14,0.91,0.81
1923,7,ACCESS-CM2,r2i1p1f1,historical,1.09,0.52,1.1,-0.24,0.8,-0.15,0.88,0.76
1923,8,ACCESS-CM2,r2i1p1f1,historical,1.0,0.61,0.83,-0.21,0.72,0.25,0.62,0.63
1923,9,ACCESS-CM2,r2i1p1f1,historical,0.83,0.55,0.82,-0.62,0.61,-0.01,0.5,0.49
1923,10,ACCESS-CM2,r2i1p1f1,historical,0.92,0.25,0.79,-0.71,0.63,-0.46,0.48,0.48
1923,11,ACCESS-CM2,r2i1p1f1,historical,0.53,-0.14,0.38,-1.21,0.4,-0.58,0.34,0.17
1923,12,ACCESS-CM2,r2i1p1f1,historical,0.61,-0.41,0.63,-1.18,0.46,-0.91,0.57,0.29
1923,1,ACCESS-CM2,r3i1p1f1,historical,-0.04,0.33,-0.16,0.34,-0.39,1.09,0.94,0.06
1923,2,ACCESS-CM2,r3i1p1f1,historical,-0.82,-0.05,-0.57,0.16,-0.57,0.88,0.51,-0.28
1923,3,ACCESS-CM2,r3i1p1f1,historical,-0.47,-0.17,-0.46,-0.38,-0.99,0.79,-0.88,-0.68
1923,4,ACCESS-CM2,r3i1p1f1,historical,-0.61,-0.11,-0.58,-0.23,-0.75,0.73,-0.82,-0.61
1923,5,ACCESS-CM2,r3i1p1f1,historical,-0.63,0.09,-0.66,-0.21,-0.76,1.07,-0.83,-0.63
1923,6,ACCESS-CM2,r3i1p1f1,historical,-0.44,0.05,-0.46,-0.16,-0.77,0.79,-0.82,-0.56
1923,7,ACCESS-CM2,r3i1p1f1,historical,-0.48,-0.18,-0.39,-0.27,-0.8,0.42,-0.8,-0.58
1923,8,ACCESS-CM2,r3i1p1f1,historical,-0.38,0.08,-0.41,-0.11,-0.72,0.82,-0.81,-0.52
1923,9,ACCESS-CM2,r3i1p1f1,historical,-0.35,-0.14,-0.39,0.02,-0.66,0.64,-0.75,-0.47
1923,10,ACCESS-CM2,r3i1p1f1,historical,-0.55,-0.33,-0.36,0.08,-0.55,0.5,-0.58,-0.42
1923,11,ACCESS-CM2,r3i1p1f1,historical,-0.5,-0.07,-0.39,0.22,-0.36,0.57,-0.54,-0.32
1923,12,ACCESS-CM2,r3i1p1f1,historical,-0.42,-0.21,-0.28,0.14,-0.16,0.18,-0.37,-0.21
1923,1,ACCESS-CM2,r4i1p1f1,historical,0.43,0.08,0.38,0.89,-0.6,-1.04,-0.28,-0.01
1923,2,ACCESS-CM2,r4i1p1f1,historical,0.51,0.27,0.65,1.36,-0.63,-0.82,0.44,0.24
1923,3,ACCESS-CM2,r4i1p1f1,historical,0.31,0.12,0.31,1.23,-0.19,-0.5,0.64,0.31
1923,4,ACCESS-CM2,r4i1p1f1,historical,0.39,0.3,0.22,1.21,-0.14,-0.53,0.52,0.3
1923,5,ACCESS-CM2,r4i1p1f1,historical,0.7,0.37,0.39,1.12,-0.13,-0.47,0.67,0.39
1923,6,ACCESS-CM2,r4i1p1f1,historical,0.77,0.71,0.36,1.19,-0.11,0.31,0.66,0.42
1923,7,ACCESS-CM2,r4i1p1f1,historical,0.78,0.88,0.33,1.2,-0.25,0.75,0.66,0.38
1923,8,ACCESS-CM2,r4i1p1f1,historical,0.76,0.93,0.31,1.21,-0.41,0.87,0.65,0.32
1923,9,ACCESS-CM2,r4i1p1f1,historical,0.77,1.1,0.27,1.15,-0.39,1.07,0.62,0.31
1923,10,ACCESS-CM2,r4i1p1f1,historical,0.71,1.04,0.27,1.12,-0.4,0.98,0.63,0.3
1923,11,ACCESS-CM2,r4i1p1f1,historical,0.41,0.87,0.16,1.04,-0.53,1.11,0.56,0.17
1923,12,ACCESS-CM2,r4i1p1f1,historical,0.3,0.56,0.24,0.97,-0.58,0.7,0.62,0.15
1923,1,ACCESS-CM2,r5i1p1f1,historical,-0.26,-0.7,0.19,-0.55,-0.19,-0.95,0.68,-0.03
1923,2,ACCESS-CM2,r5i1p1f1,historical,0.12,-0.19,0.33,-0.63,0.04,-0.89,0.5,0.09
1923,3,ACCESS-CM2,r5i1p1f1,historical,0.04,-0.14,0.07,-0.63,-0.06,-0.61,-0.03,-0.09
1923,4,ACCESS-CM2,r5i1p1f1,historical,0.23,-0.27,0.18,-0.63,-0.06,-0.76,0.07,-0.04
1923,5,ACCESS-CM2,r5i1p1f1,historical,0.07,-0.02,-0.09,-0.5,0.02,-0.7,-0.29,-0.13
